file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume\index.html,54,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,3,10
resume\index.html,55,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,2,3
resume\index.html,56,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,1,8
resume\index.html,57,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,0
resume\index.html,58,html,90576ace,raffid05,2026-04-24,21:37:58,-07:00,2026-04-24T21:37:58-07:00,1,22
resume\index.html,59,html,90576ace,raffid05,2026-04-24,21:37:58,-07:00,2026-04-24T21:37:58-07:00,1,22
resume\index.html,60,html,90576ace,raffid05,2026-04-24,21:37:58,-07:00,2026-04-24T21:37:58-07:00,1,4
resume\index.html,61,html,90576ace,raffid05,2026-04-24,21:37:58,-07:00,2026-04-24T21:37:58-07:00,0,0
resume\index.html,62,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,5
resume\index.html,63,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,5
projects\projects.js,1,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,63
projects\projects.js,2,js,90576ace,raffid05,2026-04-24,21:37:58,-07:00,2026-04-24T21:37:58-07:00,0,55
projects\projects.js,3,js,90576ace,raffid05,2026-04-24,21:37:58,-07:00,2026-04-24T21:37:58-07:00,0,0
projects\projects.js,4,js,90576ace,raffid05,2026-04-24,21:37:58,-07:00,2026-04-24T21:37:58-07:00,0,55
projects\projects.js,5,js,90576ace,raffid05,2026-04-24,21:37:58,-07:00,2026-04-24T21:37:58-07:00,0,60
projects\projects.js,6,js,90576ace,raffid05,2026-04-24,21:37:58,-07:00,2026-04-24T21:37:58-07:00,0,0
projects\projects.js,7,js,90576ace,raffid05,2026-04-24,21:37:58,-07:00,2026-04-24T21:37:58-07:00,0,54
projects\projects.js,8,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,48
projects\projects.js,9,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\projects.js,10,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,57
projects\projects.js,11,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,47
projects\projects.js,12,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,21
projects\projects.js,13,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\projects.js,14,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,38
projects\projects.js,15,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,29
projects\projects.js,16,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,12
projects\projects.js,17,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,14
projects\projects.js,18,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,12
projects\projects.js,19,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,0
projects\projects.js,20,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\projects.js,21,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,50
projects\projects.js,22,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,35
projects\projects.js,23,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,1
projects\projects.js,24,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\projects.js,25,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,53
projects\projects.js,26,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,42
projects\projects.js,27,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,51
projects\projects.js,28,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\projects.js,29,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,25
projects\projects.js,30,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,29
projects\projects.js,31,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,44
projects\projects.js,32,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\projects.js,33,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,27
projects\projects.js,34,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,1
projects\projects.js,35,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,3,13
projects\projects.js,36,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,3,13
projects\projects.js,37,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,3,22
projects\projects.js,38,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,3,18
projects\projects.js,39,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,4,43
projects\projects.js,40,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\projects.js,41,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,4,1
projects\projects.js,42,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,5,16
projects\projects.js,43,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,5,66
projects\projects.js,44,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\projects.js,45,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,4,18
projects\projects.js,46,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,5,14
projects\projects.js,47,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,5,24
projects\projects.js,48,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,6,60
projects\projects.js,49,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,5,0
projects\projects.js,50,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\projects.js,51,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,4,25
projects\projects.js,52,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,5,53
projects\projects.js,53,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,4,6
projects\projects.js,54,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,5,77
projects\projects.js,55,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,5,48
projects\projects.js,56,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,4,0
projects\projects.js,57,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,3,1
projects\projects.js,58,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,1
projects\projects.js,59,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\projects.js,60,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,32
projects\projects.js,61,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,27
projects\projects.js,62,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,4
projects\projects.js,63,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,3,11
projects\projects.js,64,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,3,38
projects\projects.js,65,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,3,27
projects\projects.js,66,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,3,69
projects\projects.js,67,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,1
projects\projects.js,68,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\projects.js,69,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\projects.js,70,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,48
projects\projects.js,71,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,23
projects\projects.js,72,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\projects.js,73,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,13
projects\projects.js,74,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,53
projects\projects.js,75,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\projects.js,76,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,48
projects\projects.js,77,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,25
projects\projects.js,78,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,51
projects\projects.js,79,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,59
projects\projects.js,80,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,42
projects\projects.js,81,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,1
projects\projects.js,82,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,56
projects\projects.js,83,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,1,31
projects\projects.js,84,js,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,1
projects\index.html,1,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,13
projects\index.html,2,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,4
projects\index.html,3,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,1,4
projects\index.html,4,html,fde837b1,raffid05,2026-04-10,22:35:44,-07:00,2026-04-10T22:35:44-07:00,2,20
projects\index.html,5,html,fde837b1,raffid05,2026-04-10,22:35:44,-07:00,2026-04-10T22:35:44-07:00,2,68
projects\index.html,6,html,fde837b1,raffid05,2026-04-10,22:35:44,-07:00,2026-04-10T22:35:44-07:00,2,41
projects\index.html,7,html,90576ace,raffid05,2026-04-24,21:37:58,-07:00,2026-04-24T21:37:58-07:00,2,48
projects\index.html,8,html,90576ace,raffid05,2026-04-24,21:37:58,-07:00,2026-04-24T21:37:58-07:00,2,47
projects\index.html,9,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,2,21
projects\index.html,10,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,1,5
projects\index.html,11,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,1,4
projects\index.html,12,html,2ffe06a6,raffid05,2026-04-17,23:19:58,-07:00,2026-04-17T23:19:58-07:00,0,0
projects\index.html,13,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,0
projects\index.html,14,html,90576ace,raffid05,2026-04-24,21:37:58,-07:00,2026-04-24T21:37:58-07:00,2,38
projects\index.html,15,html,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,21
projects\index.html,16,html,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,3,58
projects\index.html,17,html,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,3,22
projects\index.html,18,html,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,4
projects\index.html,19,html,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\index.html,20,html,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,4
projects\index.html,21,html,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,15
projects\index.html,22,html,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,11
projects\index.html,23,html,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,26
projects\index.html,24,html,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,31
projects\index.html,25,html,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,2,0
projects\index.html,26,html,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\index.html,27,html,acbcf184,raffid05,2026-05-01,22:13:24,-07:00,2026-05-01T22:13:24-07:00,0,0
projects\index.html,28,html,fde837b1,raffid05,2026-04-10,22:35:44,-07:00,2026-04-10T22:35:44-07:00,2,20
projects\index.html,29,html,fde837b1,raffid05,2026-04-10,22:35:44,-07:00,2026-04-10T22:35:44-07:00,2,4
projects\index.html,30,html,fde837b1,raffid05,2026-04-10,22:35:44,-07:00,2026-04-10T22:35:44-07:00,2,0
projects\index.html,31,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,1,5
projects\index.html,32,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,5
contact\index.html,1,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,13
contact\index.html,2,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,4
contact\index.html,3,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,1,4
contact\index.html,4,html,fde837b1,raffid05,2026-04-10,22:35:44,-07:00,2026-04-10T22:35:44-07:00,2,20
contact\index.html,5,html,fde837b1,raffid05,2026-04-10,22:35:44,-07:00,2026-04-10T22:35:44-07:00,2,68
contact\index.html,6,html,fde837b1,raffid05,2026-04-10,22:35:44,-07:00,2026-04-10T22:35:44-07:00,2,41
contact\index.html,7,html,2ffe06a6,raffid05,2026-04-17,23:19:58,-07:00,2026-04-17T23:19:58-07:00,2,48
contact\index.html,8,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,2,20
contact\index.html,9,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,1,5
contact\index.html,10,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,1,4
contact\index.html,11,html,2ffe06a6,raffid05,2026-04-17,23:19:58,-07:00,2026-04-17T23:19:58-07:00,1,0
contact\index.html,12,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,0
contact\index.html,13,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,2,14
contact\index.html,14,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,0
contact\index.html,15,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,0
contact\index.html,16,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,2,76
contact\index.html,17,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,3,0
contact\index.html,18,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,3,10
contact\index.html,19,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,4,31
contact\index.html,20,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,3,6
contact\index.html,21,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,0
contact\index.html,22,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,3,12
contact\index.html,23,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,4,20
contact\index.html,24,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,3,6
contact\index.html,25,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,0
contact\index.html,26,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,3,12
contact\index.html,27,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,4,31
contact\index.html,28,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,3,6
contact\index.html,29,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,0
contact\index.html,30,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,3,19
contact\index.html,31,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,0
contact\index.html,32,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,2,5
contact\index.html,33,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,0
contact\index.html,34,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,1,5
contact\index.html,35,html,9c81ffa4,raffid05,2026-04-03,21:19:48,-07:00,2026-04-03T21:19:48-07:00,0,5
